year,age,sex,immigration_status,migration_flow,number_of_people
2052,35,male,LPR+,emigration,5017.0
2052,35,male,LPR+,immigration,25380.0
2052,35,male,OFN,emigration,4420.0
2052,35,male,OFN,immigration,7918.0
2052,36,female,INA Nonimmigrant,emigration,1490.0
2052,36,female,INA Nonimmigrant,immigration,2630.0
2052,36,female,LPR+,emigration,3258.0
2052,36,female,LPR+,immigration,16781.0
2052,36,female,OFN,emigration,3817.0
2052,36,female,OFN,immigration,5913.0
2052,36,male,INA Nonimmigrant,emigration,2132.0
2052,36,male,INA Nonimmigrant,immigration,5142.0
2052,36,male,LPR+,emigration,5318.0
2052,36,male,LPR+,immigration,25805.0
2052,36,male,OFN,emigration,4536.0
2052,36,male,OFN,immigration,7537.0
2052,37,female,INA Nonimmigrant,emigration,1495.0
2052,37,female,INA Nonimmigrant,immigration,2430.0
2052,37,female,LPR+,emigration,3457.0
2052,37,female,LPR+,immigration,17043.0
2052,37,female,OFN,emigration,3831.0
2052,37,female,OFN,immigration,5531.0
2052,37,male,INA Nonimmigrant,emigration,2179.0
2052,37,male,INA Nonimmigrant,immigration,4939.0
2052,37,male,LPR+,emigration,5602.0
2052,37,male,LPR+,immigration,26089.0
2052,37,male,OFN,emigration,4575.0
2052,37,male,OFN,immigration,7080.0
2052,38,female,INA Nonimmigrant,emigration,1527.0
2052,38,female,INA Nonimmigrant,immigration,2242.0
2052,38,female,LPR+,emigration,3675.0
2052,38,female,LPR+,immigration,17145.0
2052,38,female,OFN,emigration,3887.0
2052,38,female,OFN,immigration,5160.0
2052,38,male,INA Nonimmigrant,emigration,2246.0
2052,38,male,INA Nonimmigrant,immigration,4732.0
2052,38,male,LPR+,emigration,5882.0
2052,38,male,LPR+,immigration,26190.0
2052,38,male,OFN,emigration,4647.0
2052,38,male,OFN,immigration,6638.0
2052,39,female,INA Nonimmigrant,emigration,1514.0
2052,39,female,INA Nonimmigrant,immigration,2070.0
2052,39,female,LPR+,emigration,3856.0
2052,39,female,LPR+,immigration,17011.0
2052,39,female,OFN,emigration,3865.0
2052,39,female,OFN,immigration,4820.0
2052,39,male,INA Nonimmigrant,emigration,2254.0
2052,39,male,INA Nonimmigrant,immigration,4525.0
2052,39,male,LPR+,emigration,6132.0
2052,39,male,LPR+,immigration,26041.0
2052,39,male,OFN,emigration,4603.0
2052,39,male,OFN,immigration,6216.0
2052,40,female,INA Nonimmigrant,emigration,1539.0
2052,40,female,INA Nonimmigrant,immigration,1913.0
2052,40,female,LPR+,emigration,4055.0
2052,40,female,LPR+,immigration,16543.0
2052,40,female,OFN,emigration,3906.0
2052,40,female,OFN,immigration,4481.0
2052,40,male,INA Nonimmigrant,emigration,2348.0
2052,40,male,INA Nonimmigrant,immigration,4322.0
2052,40,male,LPR+,emigration,6388.0
2052,40,male,LPR+,immigration,25559.0
2052,40,male,OFN,emigration,4725.0
2052,40,male,OFN,immigration,5819.0
2052,41,female,INA Nonimmigrant,emigration,1511.0
2052,41,female,INA Nonimmigrant,immigration,1772.0
2052,41,female,LPR+,emigration,4199.0
2052,41,female,LPR+,immigration,15639.0
2052,41,female,OFN,emigration,3860.0
2052,41,female,OFN,immigration,4131.0
2052,41,male,INA Nonimmigrant,emigration,2333.0
2052,41,male,INA Nonimmigrant,immigration,4126.0
2052,41,male,LPR+,emigration,6587.0
2052,41,male,LPR+,immigration,24658.0
2052,41,male,OFN,emigration,4643.0
2052,41,male,OFN,immigration,5441.0
2052,42,female,INA Nonimmigrant,emigration,1534.0
2052,42,female,INA Nonimmigrant,immigration,1648.0
2052,42,female,LPR+,emigration,4353.0
2052,42,female,LPR+,immigration,14233.0
2052,42,female,OFN,emigration,3907.0
2052,42,female,OFN,immigration,3806.0
2052,42,male,INA Nonimmigrant,emigration,2383.0
2052,42,male,INA Nonimmigrant,immigration,3941.0
2052,42,male,LPR+,emigration,6770.0
2052,42,male,LPR+,immigration,23293.0
2052,42,male,OFN,emigration,4699.0
2052,42,male,OFN,immigration,5058.0
2052,43,female,INA Nonimmigrant,emigration,1514.0
2052,43,female,INA Nonimmigrant,immigration,1540.0
2052,43,female,LPR+,emigration,4439.0
2052,43,female,LPR+,immigration,12344.0
2052,43,female,OFN,emigration,3845.0
2052,43,female,OFN,immigration,3571.0
2052,43,male,INA Nonimmigrant,emigration,2404.0
2052,43,male,INA Nonimmigrant,immigration,3768.0
2052,43,male,LPR+,emigration,6901.0
2052,43,male,LPR+,immigration,21488.0
2052,43,male,OFN,emigration,4664.0
2052,43,male,OFN,immigration,4643.0
2052,44,female,INA Nonimmigrant,emigration,1518.0
2052,44,female,INA Nonimmigrant,immigration,1445.0
2052,44,female,LPR+,emigration,4486.0
2052,44,female,LPR+,immigration,10100.0
2052,44,female,OFN,emigration,3979.0
2052,44,female,OFN,immigration,3391.0
2052,44,male,INA Nonimmigrant,emigration,2429.0
2052,44,male,INA Nonimmigrant,immigration,3608.0
2052,44,male,LPR+,emigration,6977.0
2052,44,male,LPR+,immigration,19366.0
2052,44,male,OFN,emigration,4803.0
2052,44,male,OFN,immigration,4271.0
2052,45,female,INA Nonimmigrant,emigration,1414.0
2052,45,female,INA Nonimmigrant,immigration,1361.0
2052,45,female,LPR+,emigration,4442.0
2052,45,female,LPR+,immigration,7726.0
2052,45,female,OFN,emigration,3537.0
2052,45,female,OFN,immigration,3237.0
2052,45,male,INA Nonimmigrant,emigration,2356.0
2052,45,male,INA Nonimmigrant,immigration,3457.0
2052,45,male,LPR+,emigration,6988.0
2052,45,male,LPR+,immigration,17126.0
2052,45,male,OFN,emigration,4404.0
2052,45,male,OFN,immigration,3889.0
2052,46,female,INA Nonimmigrant,emigration,1652.0
2052,46,female,INA Nonimmigrant,immigration,1284.0
2052,46,female,LPR+,emigration,4410.0
2052,46,female,LPR+,immigration,5483.0
2052,46,female,OFN,emigration,4032.0
2052,46,female,OFN,immigration,3122.0
2052,46,male,INA Nonimmigrant,emigration,2637.0
2052,46,male,INA Nonimmigrant,immigration,3310.0
2052,46,male,LPR+,emigration,6950.0
2052,46,male,LPR+,immigration,14995.0
2052,46,male,OFN,emigration,4770.0
2052,46,male,OFN,immigration,3577.0
2052,47,female,INA Nonimmigrant,emigration,1085.0
2052,47,female,INA Nonimmigrant,immigration,1211.0
2052,47,female,LPR+,emigration,4236.0
2052,47,female,LPR+,immigration,3590.0
2052,47,female,OFN,emigration,3904.0
2052,47,female,OFN,immigration,3020.0
2052,47,male,INA Nonimmigrant,emigration,1898.0
2052,47,male,INA Nonimmigrant,immigration,3162.0
2052,47,male,LPR+,emigration,6818.0
2052,47,male,LPR+,immigration,13162.0
2052,47,male,OFN,emigration,4750.0
2052,47,male,OFN,immigration,3324.0
2052,48,female,INA Nonimmigrant,emigration,1617.0
2052,48,female,INA Nonimmigrant,immigration,1138.0
2052,48,female,LPR+,emigration,4085.0
2052,48,female,LPR+,immigration,2166.0
2052,48,female,OFN,emigration,3945.0
2052,48,female,OFN,immigration,2903.0
2052,48,male,INA Nonimmigrant,emigration,2745.0
2052,48,male,INA Nonimmigrant,immigration,3011.0
2052,48,male,LPR+,emigration,6711.0
2052,48,male,LPR+,immigration,11731.0
2052,48,male,OFN,emigration,4862.0
2052,48,male,OFN,immigration,3051.0
2052,49,female,INA Nonimmigrant,emigration,1592.0
2052,49,female,INA Nonimmigrant,immigration,1067.0
2052,49,female,LPR+,emigration,3871.0
2052,49,female,LPR+,immigration,1220.0
2052,49,female,OFN,emigration,3920.0
2052,49,female,OFN,immigration,2793.0
2052,49,male,INA Nonimmigrant,emigration,2579.0
2052,49,male,INA Nonimmigrant,immigration,2854.0
2052,49,male,LPR+,emigration,6501.0
2052,49,male,LPR+,immigration,10720.0
2052,49,male,OFN,emigration,4636.0
2052,49,male,OFN,immigration,2795.0
2052,50,female,INA Nonimmigrant,emigration,1690.0
2052,50,female,INA Nonimmigrant,immigration,995.0
2052,50,female,LPR+,emigration,3676.0
2052,50,female,LPR+,immigration,678.0
2052,50,female,OFN,emigration,4039.0
2052,50,female,OFN,immigration,2666.0
2052,50,male,INA Nonimmigrant,emigration,2828.0
2052,50,male,INA Nonimmigrant,immigration,2691.0
2052,50,male,LPR+,emigration,6316.0
2052,50,male,LPR+,immigration,10084.0
2052,50,male,OFN,emigration,4886.0
2052,50,male,OFN,immigration,2590.0
2052,51,female,INA Nonimmigrant,emigration,1622.0
2052,51,female,INA Nonimmigrant,immigration,925.0
2052,51,female,LPR+,emigration,3417.0
2052,51,female,LPR+,immigration,434.0
2052,51,female,OFN,emigration,3969.0
2052,51,female,OFN,immigration,2521.0
2052,51,male,INA Nonimmigrant,emigration,2683.0
2052,51,male,INA Nonimmigrant,immigration,2526.0
2052,51,male,LPR+,emigration,6067.0
2052,51,male,LPR+,immigration,9754.0
2052,51,male,OFN,emigration,4702.0
2052,51,male,OFN,immigration,2496.0
2052,52,female,INA Nonimmigrant,emigration,1612.0
2052,52,female,INA Nonimmigrant,immigration,857.0
2052,52,female,LPR+,emigration,3160.0
2052,52,female,LPR+,immigration,386.0
2052,52,female,OFN,emigration,3875.0
2052,52,female,OFN,immigration,2391.0
2052,52,male,INA Nonimmigrant,emigration,2770.0
2052,52,male,INA Nonimmigrant,immigration,2362.0
2052,52,male,LPR+,emigration,5830.0
2052,52,male,LPR+,immigration,9663.0
2052,52,male,OFN,emigration,4686.0
2052,52,male,OFN,immigration,2379.0
2052,53,female,INA Nonimmigrant,emigration,1250.0
2052,53,female,INA Nonimmigrant,immigration,791.0
2052,53,female,LPR+,emigration,2860.0
2052,53,female,LPR+,immigration,453.0
2052,53,female,OFN,emigration,3762.0
2052,53,female,OFN,immigration,2266.0
2052,53,male,INA Nonimmigrant,emigration,2395.0
2052,53,male,INA Nonimmigrant,immigration,2200.0
2052,53,male,LPR+,emigration,5586.0
2052,53,male,LPR+,immigration,9744.0
2052,53,male,OFN,emigration,4610.0
2052,53,male,OFN,immigration,2275.0
2052,54,female,INA Nonimmigrant,emigration,1838.0
2052,54,female,INA Nonimmigrant,immigration,727.0
2052,54,female,LPR+,emigration,2708.0
2052,54,female,LPR+,immigration,572.0
2052,54,female,OFN,emigration,3680.0
2052,54,female,OFN,immigration,2142.0
2052,54,male,INA Nonimmigrant,emigration,2905.0
2052,54,male,INA Nonimmigrant,immigration,2041.0
2052,54,male,LPR+,emigration,5315.0
2052,54,male,LPR+,immigration,9927.0
2052,54,male,OFN,emigration,4279.0
2052,54,male,OFN,immigration,2146.0
2052,55,female,INA Nonimmigrant,emigration,1168.0
2052,55,female,INA Nonimmigrant,immigration,665.0
2052,55,female,LPR+,emigration,2397.0
2052,55,female,LPR+,immigration,695.0
2052,55,female,OFN,emigration,3673.0
2052,55,female,OFN,immigration,2028.0
2052,55,male,INA Nonimmigrant,emigration,2313.0
2052,55,male,INA Nonimmigrant,immigration,1886.0
2052,55,male,LPR+,emigration,5138.0
2052,55,male,LPR+,immigration,10133.0
2052,55,male,OFN,emigration,4426.0
2052,55,male,OFN,immigration,2027.0
2052,56,female,INA Nonimmigrant,emigration,1213.0
2052,56,female,INA Nonimmigrant,immigration,605.0
2052,56,female,LPR+,emigration,2224.0
2052,56,female,LPR+,immigration,788.0
2052,56,female,OFN,emigration,3889.0
2052,56,female,OFN,immigration,1922.0
2052,56,male,INA Nonimmigrant,emigration,2150.0
2052,56,male,INA Nonimmigrant,immigration,1733.0
2052,56,male,LPR+,emigration,4893.0
2052,56,male,LPR+,immigration,10282.0
2052,56,male,OFN,emigration,4473.0
2052,56,male,OFN,immigration,1940.0
2052,57,female,INA Nonimmigrant,emigration,1046.0
2052,57,female,INA Nonimmigrant,immigration,546.0
2052,57,female,LPR+,emigration,1955.0
2052,57,female,LPR+,immigration,828.0
2052,57,female,OFN,emigration,3528.0
2052,57,female,OFN,immigration,1819.0
2052,57,male,INA Nonimmigrant,emigration,2061.0
2052,57,male,INA Nonimmigrant,immigration,1582.0
2052,57,male,LPR+,emigration,4678.0
2052,57,male,LPR+,immigration,10314.0
2052,57,male,OFN,emigration,4328.0
2052,57,male,OFN,immigration,1843.0
2052,58,female,INA Nonimmigrant,emigration,1200.0
2052,58,female,INA Nonimmigrant,immigration,487.0
2052,58,female,LPR+,emigration,1854.0
2052,58,female,LPR+,immigration,810.0
2052,58,female,OFN,emigration,3955.0
2052,58,female,OFN,immigration,1725.0
2052,58,male,INA Nonimmigrant,emigration,2176.0
2052,58,male,INA Nonimmigrant,immigration,1431.0
2052,58,male,LPR+,emigration,4514.0
2052,58,male,LPR+,immigration,10197.0
2052,58,male,OFN,emigration,4694.0
2052,58,male,OFN,immigration,1735.0
2052,59,female,INA Nonimmigrant,emigration,935.0
2052,59,female,INA Nonimmigrant,immigration,429.0
2052,59,female,LPR+,emigration,1550.0
2052,59,female,LPR+,immigration,742.0
2052,59,female,OFN,emigration,3329.0
2052,59,female,OFN,immigration,1648.0
2052,59,male,INA Nonimmigrant,emigration,1733.0
2052,59,male,INA Nonimmigrant,immigration,1280.0
2052,59,male,LPR+,emigration,4230.0
2052,59,male,LPR+,immigration,9936.0
2052,59,male,OFN,emigration,3644.0
2052,59,male,OFN,immigration,1597.0
2052,60,female,INA Nonimmigrant,emigration,1191.0
2052,60,female,INA Nonimmigrant,immigration,373.0
2052,60,female,LPR+,emigration,1519.0
2052,60,female,LPR+,immigration,639.0
2052,60,female,OFN,emigration,3999.0
2052,60,female,OFN,immigration,1575.0
2052,60,male,INA Nonimmigrant,emigration,2267.0
2052,60,male,INA Nonimmigrant,immigration,1130.0
2052,60,male,LPR+,emigration,4179.0
2052,60,male,LPR+,immigration,9558.0
2052,60,male,OFN,emigration,5130.0
2052,60,male,OFN,immigration,1487.0
2052,61,female,INA Nonimmigrant,emigration,1009.0
2052,61,female,INA Nonimmigrant,immigration,319.0
2052,61,female,LPR+,emigration,1270.0
2052,61,female,LPR+,immigration,524.0
2052,61,female,OFN,emigration,3569.0
2052,61,female,OFN,immigration,1513.0
2052,61,male,INA Nonimmigrant,emigration,1818.0
2052,61,male,INA Nonimmigrant,immigration,982.0
2052,61,male,LPR+,emigration,3895.0
2052,61,male,LPR+,immigration,9103.0
2052,61,male,OFN,emigration,4051.0
2052,61,male,OFN,immigration,1352.0
2052,62,female,INA Nonimmigrant,emigration,1048.0
2052,62,female,INA Nonimmigrant,immigration,268.0
2052,62,female,LPR+,emigration,1120.0
2052,62,female,LPR+,immigration,413.0
2052,62,female,OFN,emigration,3506.0
2052,62,female,OFN,immigration,1464.0
2052,62,male,INA Nonimmigrant,emigration,1924.0
2052,62,male,INA Nonimmigrant,immigration,838.0
2052,62,male,LPR+,emigration,3726.0
2052,62,male,LPR+,immigration,8605.0
2052,62,male,OFN,emigration,4211.0
2052,62,male,OFN,immigration,1211.0
2052,63,female,INA Nonimmigrant,emigration,786.0
2052,63,female,INA Nonimmigrant,immigration,221.0
2052,63,female,LPR+,emigration,950.0
2052,63,female,LPR+,immigration,317.0
2052,63,female,OFN,emigration,3535.0
2052,63,female,OFN,immigration,1402.0
2052,63,male,INA Nonimmigrant,emigration,1491.0
2052,63,male,INA Nonimmigrant,immigration,701.0
2052,63,male,LPR+,emigration,3538.0
2052,63,male,LPR+,immigration,8090.0
2052,63,male,OFN,emigration,3954.0
2052,63,male,OFN,immigration,1066.0
2052,64,female,INA Nonimmigrant,emigration,1299.0
2052,64,female,INA Nonimmigrant,immigration,179.0
2052,64,female,LPR+,emigration,853.0
2052,64,female,LPR+,immigration,241.0
2052,64,female,OFN,emigration,3065.0
2052,64,female,OFN,immigration,1344.0
2052,64,male,INA Nonimmigrant,emigration,2117.0
2052,64,male,INA Nonimmigrant,immigration,573.0
2052,64,male,LPR+,emigration,3315.0
2052,64,male,LPR+,immigration,7571.0
2052,64,male,OFN,emigration,3635.0
2052,64,male,OFN,immigration,932.0
2052,65,female,INA Nonimmigrant,emigration,625.0
2052,65,female,INA Nonimmigrant,immigration,142.0
2052,65,female,LPR+,emigration,688.0
2052,65,female,LPR+,immigration,183.0
2052,65,female,OFN,emigration,3383.0
2052,65,female,OFN,immigration,1286.0
2052,65,male,INA Nonimmigrant,emigration,1285.0
2052,65,male,INA Nonimmigrant,immigration,458.0
2052,65,male,LPR+,emigration,3218.0
2052,65,male,LPR+,immigration,7054.0
2052,65,male,OFN,emigration,3833.0
2052,65,male,OFN,immigration,787.0
2052,66,female,INA Nonimmigrant,emigration,544.0
2052,66,female,INA Nonimmigrant,immigration,111.0
2052,66,female,LPR+,emigration,543.0
2052,66,female,LPR+,immigration,138.0
2052,66,female,OFN,emigration,2951.0
2052,66,female,OFN,immigration,1218.0
2052,66,male,INA Nonimmigrant,emigration,1163.0
2052,66,male,INA Nonimmigrant,immigration,359.0
2052,66,male,LPR+,emigration,3034.0
2052,66,male,LPR+,immigration,6538.0
2052,66,male,OFN,emigration,3368.0
2052,66,male,OFN,immigration,695.0
2052,67,female,INA Nonimmigrant,emigration,491.0
2052,67,female,INA Nonimmigrant,immigration,87.0
2052,67,female,LPR+,emigration,457.0
2052,67,female,LPR+,immigration,139.0
2052,67,female,OFN,emigration,2730.0
2052,67,female,OFN,immigration,1167.0
2052,67,male,INA Nonimmigrant,emigration,1043.0
2052,67,male,INA Nonimmigrant,immigration,280.0
2052,67,male,LPR+,emigration,2868.0
2052,67,male,LPR+,immigration,6022.0
2052,67,male,OFN,emigration,2940.0
2052,67,male,OFN,immigration,655.0
2052,68,female,INA Nonimmigrant,emigration,545.0
2052,68,female,INA Nonimmigrant,immigration,69.0
2052,68,female,LPR+,emigration,505.0
2052,68,female,LPR+,immigration,139.0
2052,68,female,OFN,emigration,3247.0
2052,68,female,OFN,immigration,1107.0
2052,68,male,INA Nonimmigrant,emigration,1074.0
2052,68,male,INA Nonimmigrant,immigration,221.0
2052,68,male,LPR+,emigration,2807.0
2052,68,male,LPR+,immigration,5503.0
2052,68,male,OFN,emigration,3500.0
2052,68,male,OFN,immigration,602.0
2052,69,female,INA Nonimmigrant,emigration,391.0
2052,69,female,INA Nonimmigrant,immigration,57.0
2052,69,female,LPR+,emigration,330.0
2052,69,female,LPR+,immigration,139.0
2052,69,female,OFN,emigration,2270.0
2052,69,female,OFN,immigration,1035.0
2052,69,male,INA Nonimmigrant,emigration,850.0
2052,69,male,INA Nonimmigrant,immigration,179.0
2052,69,male,LPR+,emigration,2581.0
2052,69,male,LPR+,immigration,4983.0
2052,69,male,OFN,emigration,2344.0
2052,69,male,OFN,immigration,552.0
2052,70,female,INA Nonimmigrant,emigration,500.0
2052,70,female,INA Nonimmigrant,immigration,48.0
2052,70,female,LPR+,emigration,468.0
2052,70,female,LPR+,immigration,139.0
2052,70,female,OFN,emigration,3176.0
2052,70,female,OFN,immigration,961.0
2052,70,male,INA Nonimmigrant,emigration,976.0
2052,70,male,INA Nonimmigrant,immigration,151.0
2052,70,male,LPR+,emigration,2593.0
2052,70,male,LPR+,immigration,4463.0
2052,70,male,OFN,emigration,3533.0
2052,70,male,OFN,immigration,491.0
2052,71,female,INA Nonimmigrant,emigration,391.0
2052,71,female,INA Nonimmigrant,immigration,43.0
2052,71,female,LPR+,emigration,351.0
2052,71,female,LPR+,immigration,139.0
2052,71,female,OFN,emigration,2487.0
2052,71,female,OFN,immigration,892.0
2052,71,male,INA Nonimmigrant,emigration,798.0
2052,71,male,INA Nonimmigrant,immigration,132.0
2052,71,male,LPR+,emigration,2393.0
2052,71,male,LPR+,immigration,3944.0
2052,71,male,OFN,emigration,2623.0
2052,71,male,OFN,immigration,442.0
2052,72,female,INA Nonimmigrant,emigration,372.0
2052,72,female,INA Nonimmigrant,immigration,39.0
2052,72,female,LPR+,emigration,333.0
2052,72,female,LPR+,immigration,139.0
2052,72,female,OFN,emigration,2375.0
2052,72,female,OFN,immigration,823.0
2052,72,male,INA Nonimmigrant,emigration,749.0
2052,72,male,INA Nonimmigrant,immigration,119.0
2052,72,male,LPR+,emigration,2253.0
2052,72,male,LPR+,immigration,3429.0
2052,72,male,OFN,emigration,2495.0
2052,72,male,OFN,immigration,406.0
2052,73,female,INA Nonimmigrant,emigration,318.0
2052,73,female,INA Nonimmigrant,immigration,36.0
2052,73,female,LPR+,emigration,330.0
2052,73,female,LPR+,immigration,139.0
2052,73,female,OFN,emigration,2399.0
2052,73,female,OFN,immigration,755.0
2052,73,male,INA Nonimmigrant,emigration,627.0
2052,73,male,INA Nonimmigrant,immigration,109.0
2052,73,male,LPR+,emigration,2175.0
2052,73,male,LPR+,immigration,2922.0
2052,73,male,OFN,emigration,2257.0
2052,73,male,OFN,immigration,389.0
2052,74,female,INA Nonimmigrant,emigration,416.0
2052,74,female,INA Nonimmigrant,immigration,34.0
2052,74,female,LPR+,emigration,341.0
2052,74,female,LPR+,immigration,139.0
2052,74,female,OFN,emigration,2404.0
2052,74,female,OFN,immigration,678.0
2052,74,male,INA Nonimmigrant,emigration,728.0
2052,74,male,INA Nonimmigrant,immigration,100.0
2052,74,male,LPR+,emigration,1893.0
2052,74,male,LPR+,immigration,2430.0
2052,74,male,OFN,emigration,2394.0
2052,74,male,OFN,immigration,370.0
2052,75,female,INA Nonimmigrant,emigration,222.0
2052,75,female,INA Nonimmigrant,immigration,32.0
2052,75,female,LPR+,emigration,249.0
2052,75,female,LPR+,immigration,139.0
2052,75,female,OFN,emigration,1960.0
2052,75,female,OFN,immigration,604.0
2052,75,male,INA Nonimmigrant,emigration,491.0
2052,75,male,INA Nonimmigrant,immigration,92.0
2052,75,male,LPR+,emigration,1925.0
2052,75,male,LPR+,immigration,1963.0
2052,75,male,OFN,emigration,1920.0
2052,75,male,OFN,immigration,347.0
